job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
AI Engineer,1,Bachelor,7,Government,Medium,India,Hybrid,4,102498
DevOps Engineer,18,PhD,14,Telecom,Small,India,No,4,118257
Software Engineer,13,PhD,1,Finance,Small,India,Hybrid,5,99348
Business Analyst,6,Master,16,Telecom,Large,India,Yes,5,96234
Backend Developer,11,PhD,18,Government,Large,India,Hybrid,1,112457
Machine Learning Engineer,13,PhD,9,Government,Large,India,No,5,131868
Data Analyst,7,Diploma,5,Government,Small,India,No,2,61360
DevOps Engineer,16,Diploma,12,Telecom,Large,India,No,0,111858
Data Analyst,0,Bachelor,6,Media,Large,India,Yes,2,57576
Data Scientist,13,High School,11,Media,Startup,India,Yes,5,91741
Cloud Engineer,19,High School,18,Manufacturing,Startup,India,Hybrid,0,91643
Cybersecurity Analyst,19,PhD,5,Retail,Enterprise,India,Yes,2,151696
Data Analyst,9,PhD,2,Healthcare,Small,India,Yes,1,76794
AI Engineer,19,Bachelor,12,Manufacturing,Large,India,No,5,146074
Software Engineer,11,PhD,13,Telecom,Medium,India,Yes,2,103331
Data Analyst,2,PhD,8,Telecom,Medium,India,Yes,3,67946
Data Analyst,3,High School,9,Finance,Medium,India,Yes,3,63435
AI Engineer,13,Diploma,15,Retail,Large,India,Yes,5,126676
Business Analyst,0,Bachelor,7,Government,Large,India,No,1,60631
Data Analyst,2,Bachelor,10,Retail,Enterprise,India,Yes,4,72696
Software Engineer,3,Master,5,Healthcare,Startup,India,Hybrid,1,67125
Backend Developer,7,Diploma,19,Technology,Enterprise,India,Hybrid,2,96381
Product Manager,10,PhD,9,Manufacturing,Startup,India,No,1,97517
AI Engineer,13,Master,17,Consulting,Medium,India,Yes,5,138733
Data Scientist,4,Master,5,Government,Enterprise,India,Yes,1,111636
Cybersecurity Analyst,19,Bachelor,14,Technology,Startup,India,Hybrid,0,99912
Business Analyst,20,PhD,19,Government,Large,India,No,5,123581
DevOps Engineer,9,Bachelor,2,Education,Large,India,Yes,0,93686
AI Engineer,16,Bachelor,12,Manufacturing,Medium,India,Hybrid,4,116764
Cybersecurity Analyst,16,High School,6,Technology,Medium,India,Hybrid,3,90072
Cloud Engineer,20,High School,1,Retail,Enterprise,India,No,4,117733
Cybersecurity Analyst,16,Bachelor,5,Education,Medium,India,No,5,114676
Data Analyst,5,Master,12,Education,Startup,India,Yes,0,67412
Cybersecurity Analyst,14,Diploma,19,Telecom,Enterprise,India,Hybrid,5,131133
Data Analyst,16,Bachelor,12,Retail,Small,India,No,5,80010
Backend Developer,19,Bachelor,10,Government,Enterprise,India,No,2,118751
Data Scientist,15,Bachelor,4,Consulting,Medium,India,No,1,98382
Machine Learning Engineer,19,Master,8,Retail,Enterprise,India,Yes,2,153516
Data Analyst,8,PhD,1,Retail,Large,India,Yes,0,98429
Machine Learning Engineer,14,High School,6,Healthcare,Startup,India,Yes,4,89737
Backend Developer,13,High School,10,Government,Enterprise,India,Hybrid,5,105264
DevOps Engineer,19,High School,1,Finance,Medium,India,No,2,97132
Data Scientist,15,PhD,1,Government,Startup,India,Hybrid,4,98681
Machine Learning Engineer,12,PhD,10,Education,Small,India,No,3,119656
Backend Developer,15,PhD,2,Retail,Startup,India,No,2,95427
Frontend Developer,4,PhD,18,Government,Large,India,Yes,4,99622
Cybersecurity Analyst,3,Master,18,Telecom,Enterprise,India,No,4,109895
AI Engineer,6,Master,4,Education,Medium,India,No,4,113670
Business Analyst,18,Master,10,Technology,Large,India,No,4,106831
Product Manager,2,Bachelor,17,Consulting,Enterprise,India,Yes,0,104092
Cloud Engineer,3,Bachelor,18,Telecom,Small,India,No,0,91211
Cloud Engineer,7,Bachelor,8,Telecom,Medium,India,No,5,97077
Data Scientist,1,High School,12,Healthcare,Small,India,Hybrid,5,67794
Machine Learning Engineer,13,PhD,1,Education,Startup,India,Hybrid,1,101744
Frontend Developer,0,Diploma,16,Technology,Enterprise,India,No,5,79414
AI Engineer,15,High School,11,Telecom,Startup,India,Hybrid,5,105524
Backend Developer,11,PhD,17,Manufacturing,Medium,India,No,2,100418
Data Scientist,10,Bachelor,4,Retail,Startup,India,Yes,4,82586
Backend Developer,17,PhD,3,Retail,Large,India,Yes,1,129569
Business Analyst,3,PhD,1,Telecom,Large,India,Hybrid,4,79569
Software Engineer,13,High School,17,Healthcare,Startup,India,Yes,5,88609
Cloud Engineer,2,High School,16,Manufacturing,Startup,India,Hybrid,5,73466
Software Engineer,15,Master,5,Government,Small,India,Yes,2,87553
Product Manager,0,Bachelor,9,Telecom,Startup,India,No,2,77296
Product Manager,3,Diploma,1,Education,Enterprise,India,No,0,94470
Software Engineer,8,High School,2,Manufacturing,Small,India,Hybrid,5,69996
Data Analyst,8,Master,14,Manufacturing,Enterprise,India,Yes,2,109434
Software Engineer,3,Master,9,Healthcare,Small,India,Yes,1,87099
Data Analyst,2,PhD,8,Consulting,Medium,India,Hybrid,1,75036
Software Engineer,6,Bachelor,4,Retail,Large,India,No,2,84398
DevOps Engineer,7,High School,18,Consulting,Medium,India,Hybrid,3,93465
AI Engineer,17,Diploma,1,Retail,Medium,India,No,3,112373
DevOps Engineer,15,Master,13,Technology,Large,India,Yes,2,128958
Business Analyst,6,Master,18,Government,Small,India,Yes,3,78719
AI Engineer,15,Master,2,Retail,Startup,India,Yes,2,124652
Data Scientist,11,High School,5,Healthcare,Enterprise,India,No,5,103741
Cloud Engineer,17,Master,18,Consulting,Medium,India,Hybrid,2,127906
Product Manager,13,Diploma,8,Finance,Small,India,No,3,93578
Cybersecurity Analyst,19,High School,8,Healthcare,Small,India,Yes,3,104497
Backend Developer,11,Diploma,13,Media,Small,India,Hybrid,3,82916
Backend Developer,9,High School,16,Media,Enterprise,India,Yes,5,104878
Data Analyst,18,Master,3,Healthcare,Startup,India,Hybrid,5,84432
Product Manager,20,Master,19,Telecom,Small,India,No,0,123374
Product Manager,18,Master,15,Education,Small,India,Hybrid,2,114277
Product Manager,4,Bachelor,8,Government,Small,India,Yes,2,87717
Data Scientist,7,Diploma,12,Healthcare,Small,India,No,3,87193
Backend Developer,20,High School,3,Consulting,Small,India,Yes,5,91858
Machine Learning Engineer,4,Diploma,8,Retail,Small,India,Hybrid,5,80089
Machine Learning Engineer,10,High School,19,Telecom,Small,India,No,0,86869
AI Engineer,2,PhD,4,Telecom,Medium,India,Hybrid,2,99682
AI Engineer,4,High School,1,Technology,Enterprise,India,Yes,3,110193
Backend Developer,3,PhD,1,Education,Medium,India,No,0,79075
AI Engineer,20,PhD,17,Finance,Enterprise,India,No,2,161480
Machine Learning Engineer,15,Bachelor,11,Finance,Large,India,No,4,125453
Backend Developer,14,PhD,11,Education,Large,India,Yes,5,132205
DevOps Engineer,5,PhD,8,Media,Startup,India,Hybrid,0,87963
Cloud Engineer,3,PhD,6,Retail,Medium,India,No,5,96311
Data Scientist,5,Diploma,18,Government,Startup,India,Yes,1,83264
Frontend Developer,18,High School,12,Manufacturing,Large,India,Hybrid,1,96682
AI Engineer,5,High School,8,Consulting,Small,India,Yes,0,85581
Frontend Developer,18,PhD,2,Government,Small,India,Hybrid,4,102586
Frontend Developer,14,Diploma,18,Manufacturing,Large,India,Yes,0,96774
Frontend Developer,7,PhD,6,Retail,Small,India,Yes,2,91629
Frontend Developer,17,Diploma,14,Consulting,Large,India,Yes,5,106521
Software Engineer,17,PhD,14,Finance,Enterprise,India,No,4,144803
Software Engineer,0,High School,11,Government,Enterprise,India,No,3,70995
Data Analyst,15,PhD,2,Media,Medium,India,Yes,2,84886
AI Engineer,14,High School,1,Consulting,Medium,India,No,0,107936
AI Engineer,13,PhD,8,Consulting,Enterprise,India,Yes,4,158653
Software Engineer,4,Master,14,Education,Startup,India,Yes,1,84964
Backend Developer,5,PhD,17,Healthcare,Startup,India,Hybrid,2,87553
Backend Developer,7,High School,11,Telecom,Medium,India,Yes,4,81166
AI Engineer,11,Master,18,Education,Large,India,Yes,0,125593
Business Analyst,1,Bachelor,11,Media,Large,India,No,0,58463
Product Manager,14,Master,5,Media,Medium,India,No,2,107201
Product Manager,4,Diploma,15,Finance,Medium,India,No,4,89599
DevOps Engineer,13,Bachelor,2,Technology,Small,India,No,3,83752
Product Manager,19,Master,6,Manufacturing,Enterprise,India,Hybrid,4,152012
Data Scientist,10,PhD,10,Media,Small,India,Hybrid,3,98594
Machine Learning Engineer,18,Bachelor,6,Technology,Startup,India,Hybrid,2,102481
Cybersecurity Analyst,7,High School,12,Media,Medium,India,No,1,82814
Data Analyst,17,Bachelor,11,Technology,Small,India,No,3,84980
Data Analyst,14,High School,9,Consulting,Small,India,No,3,67802
Frontend Developer,14,Master,10,Technology,Large,India,No,2,111250
Cloud Engineer,11,Bachelor,15,Consulting,Medium,India,Hybrid,1,99646
Business Analyst,9,PhD,1,Government,Small,India,No,0,78950
Machine Learning Engineer,4,PhD,4,Manufacturing,Large,India,Hybrid,3,118577
Data Analyst,3,Diploma,7,Telecom,Enterprise,India,Yes,3,77632
Machine Learning Engineer,17,PhD,8,Telecom,Startup,India,Yes,0,107974
Data Scientist,1,PhD,3,Retail,Startup,India,Yes,5,83241
Cybersecurity Analyst,13,Bachelor,8,Telecom,Enterprise,India,No,2,110762
AI Engineer,19,Bachelor,10,Healthcare,Enterprise,India,No,5,148396
AI Engineer,2,Master,10,Government,Small,India,No,0,92481
Data Scientist,10,PhD,2,Media,Enterprise,India,Yes,3,128213
Backend Developer,10,Master,5,Consulting,Medium,India,No,5,82465
Cybersecurity Analyst,6,High School,19,Government,Large,India,Hybrid,3,100981
Cybersecurity Analyst,7,PhD,14,Manufacturing,Enterprise,India,No,3,126268
Software Engineer,2,PhD,1,Government,Medium,India,No,4,90217
Machine Learning Engineer,20,PhD,9,Finance,Startup,India,Yes,4,124345
Backend Developer,7,Master,12,Technology,Enterprise,India,Hybrid,4,111014
Cybersecurity Analyst,12,PhD,10,Media,Large,India,Hybrid,3,123722
Data Scientist,12,Master,19,Government,Startup,India,Hybrid,4,97043
DevOps Engineer,4,Diploma,2,Finance,Large,India,No,2,102369
Cybersecurity Analyst,14,Diploma,8,Media,Startup,India,Hybrid,5,77962
Data Analyst,13,High School,16,Consulting,Large,India,Hybrid,4,85289
AI Engineer,15,Diploma,2,Healthcare,Enterprise,India,Yes,2,135388
Product Manager,4,Diploma,6,Consulting,Large,India,Yes,1,86149
Backend Developer,17,Diploma,6,Media,Large,India,Yes,0,101320
DevOps Engineer,7,Diploma,4,Technology,Small,India,Hybrid,5,75395
Business Analyst,3,High School,12,Government,Small,India,Hybrid,1,59092
Data Analyst,10,High School,5,Government,Large,India,Hybrid,3,72828
Machine Learning Engineer,8,Bachelor,15,Media,Medium,India,Yes,5,108438
Data Scientist,20,Diploma,4,Education,Enterprise,India,No,5,129206
Frontend Developer,10,Diploma,10,Consulting,Medium,India,No,0,80396
Data Analyst,16,High School,11,Education,Large,India,No,2,86450
Business Analyst,0,High School,14,Technology,Startup,India,Yes,2,49669
Cloud Engineer,0,Master,4,Consulting,Enterprise,India,Yes,2,103560
Frontend Developer,10,Diploma,10,Finance,Medium,India,Hybrid,2,84728
Cybersecurity Analyst,6,Master,15,Media,Medium,India,Hybrid,2,100400
DevOps Engineer,1,PhD,2,Telecom,Large,India,Hybrid,3,101183
AI Engineer,0,Diploma,9,Telecom,Startup,India,No,4,83048
Data Scientist,19,Bachelor,6,Education,Large,India,No,2,106207
AI Engineer,18,Bachelor,2,Manufacturing,Large,India,Hybrid,3,142322
Backend Developer,8,Master,5,Media,Small,India,No,5,83642
DevOps Engineer,12,High School,1,Media,Enterprise,India,Yes,5,105354
Machine Learning Engineer,17,Master,2,Manufacturing,Startup,India,No,2,103217
Backend Developer,18,High School,13,Manufacturing,Medium,India,Yes,2,103576
Data Scientist,13,Master,19,Retail,Startup,India,No,1,97979
Backend Developer,19,PhD,1,Technology,Medium,India,Yes,3,118305
Backend Developer,3,Diploma,4,Telecom,Large,India,Yes,1,88985
DevOps Engineer,0,High School,14,Telecom,Small,India,No,2,57540
Data Scientist,1,High School,13,Retail,Large,India,Yes,3,95775
Software Engineer,14,Bachelor,5,Retail,Small,India,Yes,3,95425
Backend Developer,14,Diploma,3,Consulting,Enterprise,India,Yes,2,101320
AI Engineer,4,High School,19,Media,Large,India,No,0,102541
Machine Learning Engineer,20,High School,1,Telecom,Enterprise,India,Yes,5,141793
Cloud Engineer,13,Diploma,16,Finance,Startup,India,Yes,3,94268
Product Manager,5,High School,11,Media,Large,India,No,1,93439
Software Engineer,12,Diploma,19,Technology,Medium,India,Yes,4,104953
DevOps Engineer,8,High School,17,Healthcare,Startup,India,Yes,3,83606
Machine Learning Engineer,12,Bachelor,16,Consulting,Large,India,Hybrid,1,123517
Software Engineer,16,Master,1,Media,Medium,India,Yes,2,97689
Frontend Developer,11,Diploma,17,Government,Enterprise,India,Hybrid,4,94933
Data Analyst,13,Bachelor,1,Manufacturing,Small,India,No,2,67280
Product Manager,3,PhD,1,Consulting,Small,India,No,2,88584
Data Scientist,6,Master,3,Retail,Large,India,No,3,89417
AI Engineer,6,Bachelor,7,Retail,Startup,India,Hybrid,2,90194
Data Scientist,3,Diploma,16,Healthcare,Large,India,Hybrid,0,77381
Business Analyst,1,Master,15,Healthcare,Enterprise,India,Yes,1,78498
DevOps Engineer,6,Diploma,10,Media,Enterprise,India,Yes,2,102582
Product Manager,17,PhD,2,Government,Medium,India,Yes,2,113919
DevOps Engineer,20,PhD,3,Retail,Medium,India,No,1,114464
Data Scientist,7,PhD,17,Healthcare,Small,India,Yes,0,104383
Cybersecurity Analyst,17,Diploma,14,Media,Large,India,Yes,5,118721
Data Analyst,12,PhD,19,Technology,Medium,India,No,2,103660
Software Engineer,14,PhD,15,Finance,Small,India,No,0,105179
DevOps Engineer,3,PhD,13,Healthcare,Enterprise,India,Hybrid,5,121386
Data Scientist,12,Diploma,4,Healthcare,Startup,India,Hybrid,1,81201
Frontend Developer,19,PhD,6,Government,Small,India,Yes,5,103646
Frontend Developer,6,Master,1,Consulting,Enterprise,India,Yes,0,87816
Frontend Developer,8,PhD,13,Telecom,Small,India,Hybrid,0,85997
Backend Developer,13,Diploma,10,Telecom,Medium,India,Hybrid,5,91459
Product Manager,11,Master,18,Manufacturing,Startup,India,Yes,0,104692
Cybersecurity Analyst,2,High School,12,Media,Small,India,No,1,71191
Backend Developer,10,High School,15,Healthcare,Enterprise,India,No,5,100843
Backend Developer,17,Diploma,13,Retail,Startup,India,Hybrid,0,81430
Data Scientist,3,Bachelor,17,Media,Small,India,No,0,79241
Cybersecurity Analyst,2,Master,11,Education,Small,India,No,1,80542
Backend Developer,19,PhD,12,Retail,Enterprise,India,No,4,137886
Product Manager,7,Bachelor,17,Manufacturing,Small,India,Hybrid,5,94687
Data Analyst,6,Bachelor,6,Media,Medium,India,No,2,64603
Machine Learning Engineer,11,High School,1,Consulting,Small,India,Yes,3,94795
Machine Learning Engineer,10,PhD,17,Technology,Large,India,Hybrid,1,127121
Machine Learning Engineer,5,High School,16,Telecom,Medium,India,No,0,83869
Backend Developer,20,Bachelor,18,Consulting,Startup,India,No,1,85840
Software Engineer,19,Bachelor,18,Finance,Startup,India,No,5,97438
Cloud Engineer,13,PhD,6,Retail,Large,India,Yes,5,121643
Machine Learning Engineer,3,Diploma,14,Consulting,Small,India,No,0,88586
Business Analyst,3,Bachelor,15,Consulting,Small,India,Hybrid,5,71511
Data Analyst,6,PhD,19,Healthcare,Large,India,Yes,3,101576
Machine Learning Engineer,4,PhD,8,Finance,Small,India,Hybrid,0,101568
Data Analyst,11,Bachelor,18,Education,Startup,India,Yes,0,69547
Cloud Engineer,19,High School,7,Education,Large,India,Hybrid,4,112559
Data Scientist,17,High School,18,Media,Medium,India,Yes,5,105243
Data Scientist,4,Bachelor,16,Retail,Large,India,Hybrid,5,98243
DevOps Engineer,12,Diploma,3,Consulting,Small,India,No,2,88005
Machine Learning Engineer,7,Diploma,16,Media,Large,India,Yes,4,126051
Frontend Developer,20,PhD,2,Government,Small,India,Hybrid,4,106639
AI Engineer,14,Diploma,17,Telecom,Startup,India,No,1,107274
Machine Learning Engineer,0,High School,3,Education,Large,India,No,0,79439
Cloud Engineer,1,Bachelor,14,Government,Startup,India,Yes,2,87627
Product Manager,17,Diploma,13,Telecom,Medium,India,Hybrid,0,107268
AI Engineer,19,Diploma,6,Technology,Startup,India,Yes,1,121933
Data Scientist,12,PhD,7,Manufacturing,Enterprise,India,No,5,139394
Product Manager,3,Bachelor,6,Healthcare,Enterprise,India,Yes,1,105923
Business Analyst,0,Diploma,3,Healthcare,Startup,India,Yes,5,67347
Frontend Developer,15,PhD,5,Government,Large,India,Hybrid,3,121993
Product Manager,11,High School,14,Manufacturing,Small,India,Hybrid,0,84813
Data Scientist,19,Diploma,17,Government,Startup,India,Hybrid,4,99025
Product Manager,0,PhD,2,Education,Small,India,No,0,87085
Cloud Engineer,2,Diploma,16,Media,Small,India,Yes,2,82562
AI Engineer,9,Diploma,12,Technology,Startup,India,Yes,5,102756
Data Scientist,3,Master,2,Healthcare,Enterprise,India,No,4,99967
Machine Learning Engineer,10,Bachelor,12,Consulting,Large,India,Hybrid,5,107184
Software Engineer,18,Master,15,Finance,Large,India,Hybrid,1,116596
Machine Learning Engineer,20,PhD,17,Telecom,Enterprise,India,Yes,5,172901
AI Engineer,13,High School,18,Consulting,Startup,India,Hybrid,4,103940
Business Analyst,8,High School,6,Media,Medium,India,No,1,62676
Product Manager,0,Bachelor,14,Retail,Large,India,Yes,1,94839
DevOps Engineer,9,Diploma,16,Government,Small,India,Hybrid,3,90119
Data Scientist,2,Diploma,2,Telecom,Startup,India,No,5,66094
Machine Learning Engineer,14,Bachelor,11,Consulting,Small,India,Hybrid,3,100696
Machine Learning Engineer,0,PhD,7,Healthcare,Medium,India,Hybrid,3,107391
Data Analyst,16,Diploma,14,Technology,Large,India,Yes,0,87817
Data Scientist,6,PhD,1,Manufacturing,Medium,India,Hybrid,2,100050
Product Manager,8,PhD,13,Technology,Enterprise,India,Hybrid,0,123030
Machine Learning Engineer,7,Master,14,Education,Enterprise,India,Yes,4,136360
Machine Learning Engineer,16,PhD,17,Healthcare,Startup,India,Yes,0,123239
Machine Learning Engineer,9,Bachelor,11,Media,Large,India,Yes,4,116212
Machine Learning Engineer,19,Master,10,Technology,Medium,India,No,5,121019
Cloud Engineer,3,Bachelor,15,Government,Enterprise,India,Yes,5,102659
Cybersecurity Analyst,14,PhD,12,Manufacturing,Enterprise,India,Hybrid,5,137999
Cloud Engineer,11,High School,18,Telecom,Enterprise,India,Yes,2,111193
Cybersecurity Analyst,14,PhD,3,Retail,Enterprise,India,No,2,140254
DevOps Engineer,10,High School,4,Education,Small,India,Yes,0,71805
Machine Learning Engineer,3,High School,12,Manufacturing,Small,India,No,4,84571
Business Analyst,8,PhD,8,Education,Startup,India,No,2,75582
Data Scientist,14,Bachelor,19,Media,Medium,India,Hybrid,4,109787
Frontend Developer,20,PhD,14,Government,Small,India,Yes,3,111795
Machine Learning Engineer,1,PhD,8,Telecom,Medium,India,Hybrid,3,98844
Backend Developer,12,PhD,5,Government,Startup,India,No,1,94720
AI Engineer,8,Diploma,3,Media,Small,India,Hybrid,1,86035
AI Engineer,6,Master,2,Consulting,Small,India,Hybrid,1,104915
Software Engineer,16,Diploma,6,Manufacturing,Startup,India,Hybrid,5,87286
Data Analyst,3,Bachelor,3,Media,Medium,India,No,4,64983
Product Manager,14,Diploma,6,Education,Large,India,No,5,109586
Product Manager,10,Master,11,Retail,Small,India,Hybrid,1,96747
Data Analyst,14,Master,2,Retail,Startup,India,Yes,4,80977
Backend Developer,14,Diploma,17,Media,Large,India,Hybrid,2,104733
DevOps Engineer,3,High School,16,Manufacturing,Startup,India,No,1,66067
Cybersecurity Analyst,3,High School,9,Manufacturing,Enterprise,India,Yes,2,93222
Cybersecurity Analyst,0,Diploma,12,Consulting,Small,India,Hybrid,1,69309
Machine Learning Engineer,13,PhD,7,Manufacturing,Enterprise,India,Yes,5,142964
Cloud Engineer,11,PhD,10,Media,Large,India,Hybrid,5,136926
Data Scientist,20,Bachelor,19,Consulting,Startup,India,Hybrid,3,103398
